publish_date,headline_text,is_kashmir,is_pakistan
20081203,Pak accepts terrorists may be from its territory: US,FALSE,TRUE
20081203,Pak says will reply to India's 'hand over fugitives' demand,FALSE,TRUE
20081203,Pakistan will not hand over terror suspects: Reports,FALSE,TRUE
20081203,Next terror attack on US will originate in Pak: Report,FALSE,TRUE
20081203,Five killed in Pak suicide bombing,FALSE,TRUE
20081203,Pakistan to acquire 100 air-to-surface missiles from Brazil,FALSE,TRUE
20081203,US sets stage for strikes if Pak does not act,FALSE,TRUE
20081204,Mumbai attacks: Al-Qaida plot to divert Pak troops?,FALSE,TRUE
20081204,Aviation rules ground Pak cricketers,FALSE,TRUE
20081204,14 Pakistani ID seized,FALSE,TRUE
20081204,Keep Pakistanis out; city hotels told,FALSE,TRUE
20081204,Kashmiri traders under cops' scanner,TRUE,FALSE
20081204,Should India have given shorter list to Pak?,FALSE,TRUE
20081204,Detained Pakistani trawler on recce mission?,FALSE,TRUE
20081204,LJP poll candidate's house attacked in Jammu and Kashmir,TRUE,FALSE
20081204,India tightens visa policy for Pakistanis,FALSE,TRUE
20081204,Will not miss Pak players in IPL',FALSE,TRUE
20081204,Pak will cooperate with India: Rice,FALSE,TRUE
20081204,Rice urges 'robust' Pak response; Zardari vows action,FALSE,TRUE
20081204,China to India; Pak: Hold talks to resolve terror row,FALSE,TRUE
20081204,Pak media outraged by India's 'belligerence',FALSE,TRUE
20081205,Mumbai terrorists called Kashmiri in Kolkata before attacks,TRUE,FALSE
20081205,City has 1100 Pak nationals; many seek citizenship,FALSE,TRUE
20081205,Kashmiris make city their own,TRUE,FALSE
20081205,US demand on LeT a litmus test for Pak,FALSE,TRUE
20081205,BJP: Call off peace process with Pak,FALSE,TRUE
20081205,Terror in Afghanistan; Pak spilling over into India,FALSE,TRUE
20081205,Plan panel calls off team's visit to Pak,FALSE,TRUE
20081205,17 terrorists set sail from Pak; seven went back,FALSE,TRUE
20081205,Pakistan has created its own Frankenstien monster: Defense analyst Maroof Raza,FALSE,TRUE
20081205,After US; EU tells Pakistan to cooperate in Mumbai probe,FALSE,TRUE
20081205,Several killed in Pak blast,FALSE,TRUE
20081205,Rice urges 'robust' Pakistani response to Mumbai attacks,FALSE,TRUE
20081205,Pak army chief reviews troop preparedness,FALSE,TRUE
20081205,Pakistan will not hand over LeT founder to India: Front organisation,FALSE,TRUE
20081205,ISI chief meets Pak PM amid tension with India,FALSE,TRUE
20081205,Watch: 12 killed; several wounded in Peshwar blast,FALSE,TRUE
20081206,City cops nab suspect in Kashmir,TRUE,FALSE
20081206,Pakistan link to Mumbai attacks evident: Obama's adviser,FALSE,TRUE
20081206,World needs to put pressure on Pak: PM,FALSE,TRUE
20081206,Pak docs turn down PGI meet invite,FALSE,TRUE
20081206,Pakistan stops Ghulam Ali from flying to India,FALSE,TRUE
20081206,India; Pakistan walking into Qaida trap',FALSE,TRUE
20081206,US confirms Pakistan role in Mumbai attacks,FALSE,TRUE
20081206,Protest rally against presence of Pak actors in Mumbai tomorrow,FALSE,TRUE
20081206,Several killed in Pak blast,FALSE,TRUE
20081206,26 killed in blasts in Pakistan,FALSE,TRUE
20081206,Pak terror school denies Mumbai role,FALSE,TRUE
20081206,Mumbai attack: Rice asks Pak to act urgently; else US will act,FALSE,TRUE
20081206,Two suspected Al-Qaida terrorists held in Lahore,FALSE,TRUE
20081206,Pak PM chairs high level meeting,FALSE,TRUE
20081207,Fourth phase of polling begins in J&K,TRUE,FALSE
20081207,Pak split wide open? Not in India's interest,FALSE,TRUE
20081207,Paswan takes exception to Muslim student being called 'Pakistani',FALSE,TRUE
20081207,Pak extends 'war exercise' along border,FALSE,TRUE
20081207,Separatists lose sheen as J&K turns up to vote,TRUE,FALSE
20081207,Voters brave cold; boycott call to cast ballot in J&K,TRUE,FALSE
20081207,55% turnout; polling largely peaceful in J&K,TRUE,FALSE
20081207,20 injured as poll protesters clash with police in J&K,TRUE,FALSE
20081207,NRIs in US want Obama help on Pak,FALSE,TRUE
20081207,48-hr deadline for Pakistan,FALSE,TRUE
20081207,Pak a terrorist state?,FALSE,TRUE
20081207,Pak denies any deadline,FALSE,TRUE
20081207,Kasav belongs to Pak',FALSE,TRUE
20081207,McCain warns Pakistan of Indian strikes,FALSE,TRUE
20081207,No deadline to act against LeT: Pakistan,FALSE,TRUE
20081207,Rocket attack kills 3 in Pakistan,FALSE,TRUE
20081207,Mumbai attacks: Ex-ISI chief Gul terms Post report 'nonsense',FALSE,TRUE
20081207,India may carry out surgical strikes on Pak; warns McCain,FALSE,TRUE
20081207,More than 160 US; NATO vehicles burned in Pakistan,FALSE,TRUE
20081207,26/11 terrorists trained by Pak army; navy instructors: Report,FALSE,TRUE
20081207,Pak agrees to 48-hour timetable for action against LeT: Report,FALSE,TRUE
20081207,Rice told Pak to turn in LeT's Muzammil',FALSE,TRUE
20081207,Pak on track to being named terrorist state,FALSE,TRUE
20081208,Defying boycott call; 55% vote in J&K fourth phase,TRUE,FALSE
20081208,Armed forces capable of 'surgical strikes' in Pak; PoK,TRUE,TRUE
20081208,We will fight along with Pak army if India atacks: LeT chief,FALSE,TRUE
20081208,Ways to deal with Pakistan,FALSE,TRUE
20081208,US to ask UN for sanctions against Pak terror agents,FALSE,TRUE
20081208,Terrorists misled me; Kasav wants to tell parents in Pak,FALSE,TRUE
20081208,Legendary Pakistani fullback passes away,FALSE,TRUE
20081208,Gul among 4 ex-Pak Army officials may be put on UN sanctions',FALSE,TRUE
20081208,International pressure on Pak,FALSE,TRUE
20081208,All terrorists from Pak',FALSE,TRUE
20081208,US wants me on terror list: Pak former ISI chief,FALSE,TRUE
20081208,Pakistan cracks down on LeT camp: Report,FALSE,TRUE
20081208,Islamabad has no control over Swat',FALSE,TRUE
20081208,Ex-ISI chief Gul dismisses charge of al-Qaida link as 'lies',FALSE,TRUE
20081208,Pak rejects India's demand to hand over Dawood; Memon; Masood,FALSE,TRUE
20081208,Pak responsible; needs to act urgently: Rice,FALSE,TRUE
20081208,Pak aid must be linked to its terror record: US lawmaker,FALSE,TRUE
20081209,Pak-trained ultras forced to operate in India,FALSE,TRUE
20081209,Urdu press slams Pakistan,FALSE,TRUE
20081209,Mumbai terror guru captured in Pak raid,FALSE,TRUE
20081209,Pak refuses to hand over Dawood; Memon and Masood Azhar,FALSE,TRUE
20081209,Pak terror crackdown,FALSE,TRUE
20081209,Pak imposes restrictions on Masood Azhar,FALSE,TRUE
20081209,Onus on Pak to stop terror',FALSE,TRUE
20081209,Arrests by Pak meaningless',FALSE,TRUE
20081209,Pak denies India access to Mumbai attack mastermind,FALSE,TRUE
20081209,Mumbai terror guru held in Pak raid,FALSE,TRUE
20081209,Pak cracks down on terror outfits,FALSE,TRUE
20081209,JeM chief Masood Azhar under house arrest,FALSE,TRUE
20081209,Operation against militant groups to continue: Pakistan,FALSE,TRUE
20081209,Pakistan not to hand over Mumbai terror suspects to India,FALSE,TRUE
20081209,Action being taken against non-state actors: Zardari,FALSE,TRUE
20081209,After Dawood; Masood and Memon; Pak denies India access to Mumbai attack mastermind,FALSE,TRUE
20081209,Mumbai attacks probe: Pak mulls sending delegation to India,FALSE,TRUE
20081210,Post terror strike; Pak patients in dilemma,FALSE,TRUE
20081210,SIM card trail: Hunt on for J&K shawl-sellers,TRUE,FALSE
20081210,All terror roads lead to Pakistan; says US report,FALSE,TRUE
20081210,Pak again puts Jaish chief under 'house arrest',FALSE,TRUE
20081210,Pakistan likely to ban Jamaat-ud-Dawa,FALSE,TRUE
20081210,Bush warns Pak; steps up pressure,FALSE,TRUE
20081210,Steps taken by Pak not credible enough: BJP,FALSE,TRUE
20081210,Pak says it will ban JuD if UNSC declares it a terror outfit,FALSE,TRUE
20081210,India's tour of Pakistan is impossible: Gavaskar,FALSE,TRUE
20081210,All terror roads lead to Pak: US report,FALSE,TRUE
20081210,Top two Lashkar men detained; confirms Pakistan PM,FALSE,TRUE
20081210,Pak govt blocks UN resolution against former ISI chief Hamid Gul,FALSE,TRUE
20081210,Wicked CIA-RAW-Mossad axis against Islamabad: Pak media,FALSE,TRUE
20081210,US warns Pak of 'unintended consequences',FALSE,TRUE
20081211,City Hindu kidnapped in Pakistan,FALSE,TRUE
20081211,Pak action an eyewash: Burney,FALSE,TRUE
20081211,JeM chief had said he wanted to liberate Kashmir,TRUE,FALSE
20081211,Pakistan set to ban Jamaat-ud-Dawa,FALSE,TRUE
20081211,India has evidence against Pakistan: Chidamabram,FALSE,TRUE
20081211,Snap ties with Pakistan: Indians,FALSE,TRUE
20081211,8500 personnel deployed for fifth phase of polls in J&K,TRUE,FALSE
20081211,Terror in India not linked to Kashmir: Pranab,TRUE,FALSE
20081211,Pakistan needs to do more: Manmohan,FALSE,TRUE
20081211,India has evidence against Pakistan: Chidambaram,FALSE,TRUE
20081211,Pakistan bans JuD,FALSE,TRUE
20081211,Jamaat-ud-Dawa says it is not concerned by UNSC ban,FALSE,TRUE
20081211,Pak must shift to a tougher approach towards LeT: US,FALSE,TRUE
20081212,Can India 'do a Lebanon'' in Pakistan; asks Pak blogger,FALSE,TRUE
20081212,Fresh snowfall in Jammu and Kashmir,TRUE,FALSE
20081212,Two injured in grenade attack in J&K,TRUE,FALSE
20081212,China's JuD stance a bid to distance itself from Pak: Tharoor,FALSE,TRUE
20081212,Pranab doesn't buy non-state actor line; says Pak responsible,FALSE,TRUE
20081212,India has given Pak list of 40 terrorists',FALSE,TRUE
20081212,Pak media raises fears of a Taliban takeover,FALSE,TRUE
20081212,Kashmir shuts down amid separatists' protest call,TRUE,FALSE
20081212,Little hope of Pak acting against India's 'most wanted',FALSE,TRUE
20081212,Captured terrorist Kasab my son: Pakistani,FALSE,TRUE
20081212,Pak bans Jamaat; arrests Hafiz Saeed,FALSE,TRUE
20081212,US says Pak took key step by banning JuD,FALSE,TRUE
20081212,India should not tour Pakistan; says MS Gill,FALSE,TRUE
20081212,India should not tour Pakistan; says M S Gill,FALSE,TRUE
20081212,Captured terrorist Kasab my son: Pakistani man,FALSE,TRUE
20081212,Pakistan asks India to share Mumbai evidence,FALSE,TRUE
20081212,Little hope of Pak acting against 'terror list',FALSE,TRUE
20081212,Captured terrorist Kasab my son; says father in Pakistan,FALSE,TRUE
20081212,No military action if Pakistan tackles terror: US,FALSE,TRUE
20081212,Pak crackdown to avoid terrorist state tag: Minister,FALSE,TRUE
20081212,Pakistan bans Jamaat; arrests Hafiz Saeed,FALSE,TRUE
20081212,Hoax call and world comes to an end,FALSE,TRUE
20081212,Consular access to Kasab not being sought: Pak,FALSE,TRUE
20081212,Clear evidence of Pak outfit links to Mumbai attacks: UK envoy,FALSE,TRUE
20081212,US says Pak took important step by banning JuD,FALSE,TRUE
20081212,Pakistan needs to act forcefully; says US,FALSE,TRUE
20081213,One killed; 57% turnout as J&K voters snub boycott call,TRUE,FALSE
20081213,After govt; Congress takes on Pakistan,FALSE,TRUE
20081213,Lakhvi's son was killed in J&K encounter in 2007,TRUE,FALSE
20081213,US denies move to brand Pakistan terrorist state,FALSE,TRUE
20081213,Major jihadi groups have disappeared; says Pak newspaper,FALSE,TRUE
20081213,Pressure on Pak to act,FALSE,TRUE
20081213,Kasab's letter to Pak,FALSE,TRUE
20081213,Kasab writes to Pakistan; seeks help,FALSE,TRUE
20081213,Kasab writes to Pakistani mission; seeks help,FALSE,TRUE
20081213,Captured terrorist Kasab my son; says father in Pakistan,FALSE,TRUE
20081213,Hoax call: The joke is now on Zardari,FALSE,TRUE
20081213,Pak driven by terror tag fear',FALSE,TRUE
20081213,Militants torch 25 vehicles ferrying supplies to NATO forces,FALSE,TRUE
20081213,I am going away for jehad: Kasab told his mother,FALSE,TRUE
20081213,Three Taliban militants among 11 killed in Pakistan: Report,FALSE,TRUE
20081214,Can we count on Pakistan?,FALSE,TRUE
20081214,57% turnout as J&K voters snub boycott call,TRUE,FALSE
20081214,Kasab in his own words: I am Pakistani and a terrorist,FALSE,TRUE
20081214,Ajmal Kasab visited his village just 3 months ago: Pak TV channel report,FALSE,TRUE
20081214,IAF denies its fighter jets violated Pakistani airspace,FALSE,TRUE
20081214,Curfew-like situation in Kashmir ahead of PM visit,TRUE,FALSE
20081214,Seven injured in poll clashes in J&K,TRUE,FALSE
20081214,Pak airspace not violated',FALSE,TRUE
20081214,Brown talks tough with Pak,FALSE,TRUE
20081214,Pakistan must not allow terrorism on its soil',FALSE,TRUE
20081214,3/4ths of all terror attacks traced to Pak',FALSE,TRUE
20081214,Time for action; not words: Brown tells Pak,FALSE,TRUE
20081214,Pak's intelligence agencies no longer backing LeT: Zardari,FALSE,TRUE
20081214,Pakistan continues crackdown on JuD,FALSE,TRUE
20081214,Detained Jamaat leaders may be let off: Pak police,FALSE,TRUE
20081214,Heavy artillery movement causes scare in Lahore,FALSE,TRUE
20081214,Jamaat ban not under Indian pressure: Pak PM,FALSE,TRUE
20081214,Pak yet to formally ban JuD: Report,FALSE,TRUE
20081215,Discarded Pakistani certificate at airport creates a flutter,FALSE,TRUE
20081215,Leopard skins seized; three arrested in J&K,TRUE,FALSE
20081215,Pakistan 'net loser' in Mumbai attack aftermath; says Zardari,FALSE,TRUE
20081215,Al Qaeda; Pak link to 75% of terror attacks in UK: Brown,FALSE,TRUE
20081215,IAF denies Pak claims of airspace violation,FALSE,TRUE
20081215,Stop terrorism for better ties: PM to Pak,FALSE,TRUE
20081215,Naxals call for 'bandh' in Chhatisgarh's Pakahnjore area,FALSE,TRUE
20081215,Pakistan fountainhead of terror attacks around the world: Congress,FALSE,TRUE
20081215,Pak scientist's link to Osama,FALSE,TRUE
20081215,Pakistan not to ban Jamaat-ud-Dawa,FALSE,TRUE
20081215,Pak releases four detained workers of Jamaat-ud-Dawa,FALSE,TRUE
20081215,Pak releases four Jamaat-ud-Dawa men,FALSE,TRUE
20081215,Lanka won't hesitate in touring Pak; if India doesn't: SLC,FALSE,TRUE
20081215,Pakistan defies UN ban on Jamaat,FALSE,TRUE
20081215,Pak releases 4 detained JuD workers,FALSE,TRUE
20081215,Pak terrorists plotting over 20 attacks in UK',FALSE,TRUE
20081215,India; Pakistan should stop blame game; says Malik,FALSE,TRUE
20081215,Pak authorities in efforts to cover up Ajmal links,FALSE,TRUE
20081216,E-mails after Mumbai terror attack was sent from Pak',FALSE,TRUE
20081216,Clerics object to Pak envoy's statement,FALSE,TRUE
20081216,Was India mulling air strikes on Pak camps?,FALSE,TRUE
20081216,No plan for any military strike against Pak: Antony,FALSE,TRUE
20081216,India to Pak: We want results; not assurances,FALSE,TRUE
20081216,Jammu can solve Kashmir problem: Modi,TRUE,FALSE
20081216,Pak may be under world pressure but its military gets help from China,FALSE,TRUE
20081216,Pakistan needs to act,FALSE,TRUE
20081216,No plans of military action against Pak: Antony,FALSE,TRUE
20081216,No military action against Pak: AK Antony,FALSE,TRUE
20081216,UK; US intensify pressure on Pak,FALSE,TRUE
20081216,Pranab to Pak: We want results,FALSE,TRUE
20081216,Pakistan eye Sri Lanka as India cricket tour prospects dim,FALSE,TRUE
20081216,Goa police hunt for 'missing' Pakistani student,FALSE,TRUE
20081216,India to Pak: We want action; not assurance,FALSE,TRUE
20081216,Is Pak crackdown on Jamaat an eyewash?,FALSE,TRUE
20081216,UK PM asks Pak to act 'decisively' against terrorists,FALSE,TRUE
20081217,Increased Pak army movement across border,FALSE,TRUE
20081217,ISI agent from Pakistan arrested by ATS in Lucknow,FALSE,TRUE
20081217,Sixth phase of polling on in J&K,TRUE,FALSE
20081217,J&K polls: 63% turnout in sixth phase,TRUE,FALSE
20081217,Under pressure; Pakistan looks to China,FALSE,TRUE
20081217,Jamiat protests Pakistan link,FALSE,TRUE
20081217,India keeps up pressure; puts peace process with Pak on hold,FALSE,TRUE
20081217,Two top Hizbul terrorists killed in J&K,TRUE,FALSE
20081217,No letter received from Kasab seeking legal aid: Pakistan,FALSE,TRUE
20081217,Dateline Pakistan,FALSE,TRUE
20081217,Will the govt clear Pakistan hockey team?,FALSE,TRUE
20081217,UNSC to put more Pakistanis on terror list,FALSE,TRUE
20081217,Kasab's Pak link confirmed,FALSE,TRUE
20081217,Action against Jamaat-ul-Dawa in national interest: Zardari,FALSE,TRUE
20081217,John Kerry to Pak: Do more to restore credibility with India,FALSE,TRUE
20081218,Pak spy arrested in Lucknow,FALSE,TRUE
20081218,Pakistan registers formal protest over IAF's 'airspace violations',FALSE,TRUE
20081218,Pakistan misleading India: BJP,FALSE,TRUE
20081218,Masood not under house arrest: Pak,FALSE,TRUE
20081218,India's tour of Pakistan officially called off,FALSE,TRUE
20081218,No firm proof yet that Mumbai attackers were from Pak: Zardari,FALSE,TRUE
20081218,India calls off cricket tour to Pakistan,FALSE,TRUE
20081218,West Asian media critical of India; sympathises with Pak,FALSE,TRUE
20081218,India; US trying to cripple ISI; says Pak media,FALSE,TRUE
20081218,JuD fights UNSC ban with a PR campaign,FALSE,TRUE
20081218,Turnaround: Pak envoy says Jaish chief is not under house arrest,FALSE,TRUE
20081218,No reason to doubt Pakistan's sincerity: US,FALSE,TRUE
20081218,All terrorism roads lead to Pakistan; says Rushdie,FALSE,TRUE
20081219,Incursion; Masood; Pak keeps flipping,FALSE,TRUE
20081219,Indians are yet to accept creation of Pak',FALSE,TRUE
20081219,Many fishermen stuck in Pakistan's jails,FALSE,TRUE
20081219,BSF arrests Pakistani boy near J&K border,TRUE,TRUE
20081219,Pakistan must help find those behind Mumbai attacks: EU,FALSE,TRUE
20081219,India may still strike at Pakistan: US report,FALSE,TRUE
20081219,Kasab belongs to Pakistan; says Sharif,FALSE,TRUE
20081219,Kasab belongs to Pakistan; says Sharif; also slams Zardari,FALSE,TRUE
20081219,55 Jamaat leaders under detention: Pakistan,FALSE,TRUE
20081219,Plans underway in US to provide more funds to Pakistan,FALSE,TRUE
20081219,Pak should try to get to the bottom of the terror network: US,FALSE,TRUE
20081219,US plans to give more funds to Pakistan,FALSE,TRUE
20081220,Pakistani held with fake currency,FALSE,TRUE
20081220,Support for Antulay building in Pakistan,FALSE,TRUE
20081220,Govt should call off composite dialogue with Pakistan: BJP,FALSE,TRUE
20081220,India to consider all options if Pak fails to keep its promises: Pranab,FALSE,TRUE
20081220,India may still strike at Pakistan: US report,FALSE,TRUE
20081220,Pak demands evidence against Jamaat,FALSE,TRUE
20081220,Majority of Pakistanis want Sharif as President: Survey,FALSE,TRUE
20081220,Taliban militants attack NATO supply trucks in Peshawar,FALSE,TRUE
20081220,US closely monitoring Indo-Pak relations after Mumbai attacks,FALSE,TRUE
20081220,Steps taken by Pakistan against terror not enough: Rice,FALSE,TRUE
20081221,Pak nationals released,FALSE,TRUE
20081221,Let's play hardball with Pakistan,FALSE,TRUE
20081221,Defence meet keeps option of Pak strike open,FALSE,TRUE
20081221,26/11 international conspiracy against Pak',FALSE,TRUE
20081221,Pranab asks Pak to stop being in 'denial' and take action,FALSE,TRUE
20081221,Slight intensity earthquake hits northwestern Kashmir,TRUE,FALSE
20081221,Defence meet keeps Pak strike option open,FALSE,TRUE
20081221,Pak has to act; can't live in denial: Pranab,FALSE,TRUE
20081221,Mere talk not enough; Pak must act: Pranab Mukherjee,FALSE,TRUE
20081221,Don't try to sweep Mumbai under the carpet; US tells Pakistan,FALSE,TRUE
20081221,10 killed; 59 injured in Pak building collapse,FALSE,TRUE
20081221,Pak fully prepared to defend itself: Qureshi,FALSE,TRUE
20081221,Pak political parties demand lifting of ban on Jamaat-ud-Dawa,FALSE,TRUE
20081221,Terror-funding Pak kingpin in Nepal police net,FALSE,TRUE
20081222,Stop terror groups; France tells Pak,FALSE,TRUE
20081222,Pakistan terror infrastructure threat to world: Pranab,FALSE,TRUE
20081222,Two Army jawans shot dead in J&K,TRUE,FALSE
20081222,Bal Thackeray to govt: Attack Pak; don't warn,FALSE,TRUE
20081222,Ahead of final phase of J&K polls; 2 CRPF men shot dead,TRUE,FALSE
20081222,India hands Kasab's letter to Pak high commission,FALSE,TRUE
20081222,India will have to deal with Pak problem on its own: Pranab,FALSE,TRUE
20081222,Top UPA leaders meet in Delhi amid Antulay; Pak terror row,FALSE,TRUE
20081222,Kashmir part of Pakistan: Nokia',TRUE,TRUE
20081222,Indian Americans ask UN to declare Pak terrorist state,FALSE,TRUE
20081222,Nokia Maps triggers protests in Kashmir,TRUE,FALSE
20081222,Miss Pak 'condones' Mumbai attacks!,FALSE,TRUE
20081222,Lashkar-e-Jhangvi blamed for Marriott hotel blast,FALSE,TRUE
20081222,US rushes top Army official to Pakistan,FALSE,TRUE
20081222,Terror-funding Pak kingpin held in Nepal,FALSE,TRUE
20081222,Terror will consume Pak if it fails to act: Rice,FALSE,TRUE
20081223,UTV suspends all commercial deals with Pak as anti-terror move,FALSE,TRUE
20081223,Arms bring Pak teen on a journey of hope,FALSE,TRUE
20081223,Now; MNS issues diktat against Pak artistes,FALSE,TRUE
20081223,US; UK not doing enough to rein in Pak: Pranab,FALSE,TRUE
20081223,Disowned; Pak men living in Mumbai jail,FALSE,TRUE
20081223,Kasab's letter not ample proof: Pakistan,FALSE,TRUE
20081223,Army chief rushes to Siachen; border areas in J&K,TRUE,FALSE
20081223,India to Pak: Don't create war hysteria,FALSE,TRUE
20081223,Mumbai attack: US backs Indian proof of Pak hand,FALSE,TRUE
20081223,Nokia sorry for J&K error,TRUE,FALSE
20081223,Cloud over Pakistan players in IPL,FALSE,TRUE
20081223,US; UK not doing enough to rein in Pak',FALSE,TRUE
20081223,Pak must act or terrorism will consume it: Rice,FALSE,TRUE
20081223,We will defend Pak against Indian attack: Taliban,FALSE,TRUE
20081223,Don't create war hysteria: India to Pak,FALSE,TRUE
20081223,Readerspeak: Stop relying on global help against Pak terror,FALSE,TRUE
20081223,US backs Indian proof of Pak hand,FALSE,TRUE
20081223,China still reluctant to pressurise Pak against terrorism,FALSE,TRUE
20081223,Pak ready to respond 'within minutes' if India strikes; says Army chief,FALSE,TRUE
20081223,Taliban to back Pak army in case of hostilities with India,FALSE,TRUE
20081223,Interpol seeks Pak cooperation in identifying terrorists,FALSE,TRUE
20081223,Pak doesn't want tension with India: Zardari,FALSE,TRUE
20081223,Pak's ungoverned spaces a problem in war on terror: Rice,FALSE,TRUE
20081224,Carry on peace process: Pak theatre director,FALSE,TRUE
20081224,Mumbai attacks: 'We've sent Pak link report to Centre',FALSE,TRUE
20081224,Bollywood firm suspends Pak deals,FALSE,TRUE
20081224,India's case gets stronger with Pak armyman's arrest,FALSE,TRUE
20081224,War talk reaches fever pitch in Pak media,FALSE,TRUE
20081224,Foreign funds to Indian NGOs soar; Pak among donors,FALSE,TRUE
20081224,India stays firm as Pak talks war,FALSE,TRUE
20081224,52% voters' turnout in J&K polls,TRUE,FALSE
20081224,Online petition wants India to move ICJ against Pak,FALSE,TRUE
20081224,US backs proof of Pak hand,FALSE,TRUE
20081224,We don't want war with Pak; says PM,FALSE,TRUE
20081224,Sri Lanka's cricket tour of Pakistan unlikely: Sources,FALSE,TRUE
20081224,Pakistan's IPL players may be put on sale,FALSE,TRUE
20081224,Pak to India: Don't blame us for your failure,FALSE,TRUE
20081224,Pakistan likely to pull out from sporting events in India,FALSE,TRUE
20081224,Pak to India: Don't blame us for your failures,FALSE,TRUE
20081224,We will defend Pak till last drop of blood: Zardari,FALSE,TRUE
20081224,Pak capable of thwarting aggression from the east: Zardari,FALSE,TRUE
20081224,We will defend Pakistan till last drop of our blood: Zardari,FALSE,TRUE
20081224,Every single day; we tell Pak to act: US,FALSE,TRUE
20081225,Exim Bank extends $25m LoC to Madagascar,TRUE,FALSE
20081225,Myanmarese on way to J&K held,TRUE,FALSE
20081225,Kayani; the real power wielder in Pakistan,FALSE,TRUE
20081225,Pak whips itself into war frenzy,FALSE,TRUE
20081225,Pak deploying more troops along border:BSF,FALSE,TRUE
20081225,61% turnout in J&K's 'most credible polls',TRUE,FALSE
20081225,Times Foundation; J&K join hands for school project,TRUE,FALSE
20081225,Bill Clinton may be Hillary's special envoy for India; Pak,FALSE,TRUE
20081225,76 judges transferred in J&K,TRUE,FALSE
20081225,New ploy: Pak blames Indians for blast,FALSE,TRUE
20081225,Lanka need clearance from foreign ministry on Pak tour,FALSE,TRUE
20081225,Tendulkar supports govt's decision to call off Pak tour,FALSE,TRUE
20081225,Pakistan ignores Kasab's request for legal aid,FALSE,TRUE
20081225,New light on Bhutto murder?,FALSE,TRUE
20081225,Pak claims to have arrested Indian for Lahore blast,FALSE,TRUE
20081225,No legal aid to Ajmal unless citizenship proved: Pakistan,FALSE,TRUE
20081225,Taliban bar girls from schools and threaten to kill violators,FALSE,TRUE
20081225,Pak wants to buy Indian share of gas of Iran pipeline project,FALSE,TRUE
20081225,Pak media welcomes Indian PM's 'no war' statement,FALSE,TRUE
20081225,Pak does not want war with India: Gilani,FALSE,TRUE
20081226,Indo-Pak tensions pull down Sensex,FALSE,TRUE
20081226,Pakistani among fake doctors arrested from Ulhasnagar,FALSE,TRUE
20081226,India gives Saudi proof of Pak involvement,FALSE,TRUE
20081226,Indo-Pak tension: Security enhanced at Rajasthan Atomic Power Station,FALSE,TRUE
20081226,Indian High Commissioner meets Pak Foreign Secretary,FALSE,TRUE
20081226,Complete coverage: Pak media on Mumbai terror attacks,FALSE,TRUE
20081226,Indo-Pak hockey is not advisable at the moment: Ad-hoc committee,FALSE,TRUE
20081226,IPL will lose fans if Pak players don't come: Younis,FALSE,TRUE
20081226,Pak lie exposed; Taliban group claims responsibility for Lahore blast,FALSE,TRUE
20081226,Pakistan deploys more troops; cancels army leave,FALSE,TRUE
20081226,Foreign ministry gives go ahead; Lanka to tour Pakistan,FALSE,TRUE
20081226,Lanka tour to Pakistan is on: Butt,FALSE,TRUE
20081226,Not safe to be in Pakistan; India tells its citizens,FALSE,TRUE
20081226,Pro-Taliban group claims responsibility for Lahore blast: Report,FALSE,TRUE
20081226,Pak deploys fresh troops along LoC,TRUE,TRUE
20081226,India cannot dare cast an evil eye on Pakistan: Musharraf,FALSE,TRUE
20081226,Bill Clinton may be Hillary's special envoy to India; Pak,FALSE,TRUE
20081227,Diaspora boost to diplomatic offensive against Pak: Ravi,FALSE,TRUE
20081227,Indians in Pak jails: Relatives renew efforts to free them,FALSE,TRUE
20081227,Protest against Pak terror follows Friday prayers,FALSE,TRUE
20081227,Not safe to be in Pakistan; India tells its citizens,FALSE,TRUE
20081227,Indo-Pak friendship train may go off track,FALSE,TRUE
20081227,Pak moves army closer to Punjab border; builds new bunkers,FALSE,TRUE
20081227,Pak textbooks build hate culture against India,FALSE,TRUE
20081227,Militant hideout busted in J&K; ammunition seized,TRUE,FALSE
20081227,Pakistan creating war hysteria: Pranab,FALSE,TRUE
20081227,Pak intruder shot dead along border,FALSE,TRUE
20081227,Recall Indian High Commissioner to Pakistan: BJP tells govt,FALSE,TRUE
20081227,J&K could be headed for a hung assembly,TRUE,FALSE
20081227,PM Manmohan Singh asks Iran to pressure Pak,FALSE,TRUE
20081227,Pak cricketers prepared to sit out of IPL: Tanvir,FALSE,TRUE
20081227,Will defend Pak till last breath; vows Zardari,FALSE,TRUE
20081227,Tense Indo-Pak relations hit Pak film business,FALSE,TRUE
20081227,Common friends' trying to defuse Indo-Pak tensions: Gilani,FALSE,TRUE
20081227,Pak asks provinces to submit data on visiting Indians,FALSE,TRUE
20081227,We are not engaged in troop build-up: India tells Pak,FALSE,TRUE
20081227,Pak will respond to Kasab's letter soon: Foreign office,FALSE,TRUE
20081227,Dialogue is our biggest arsenal: Zardari,FALSE,TRUE
20081228,Pak traders barred from Numaish,FALSE,TRUE
20081228,Jammu and Kashmir,TRUE,FALSE
20081228,Counting begins for J&K assembly polls,TRUE,FALSE
20081228,Abdullahs back in Jammu & Kashmir,TRUE,FALSE
20081228,How a mouse in Pakistan became its Man of the Year,FALSE,TRUE
